County,Election District,Election Precinct,Cong,Legs,Candidate Name,Party,Office Name,Office District,Winner,Election Night Votes
16,13,43,8,19,Summer Spring,DEM,Representative in Congress,8,,30
16,13,43,8,19,Ben Kramer,DEM,State Senator          ,19,Y,212
16,13,43,8,19,Brian Crider,DEM,House of Delegates     ,19,,68
16,13,43,8,19,Charlotte Crutchfield,DEM,House of Delegates     ,19,Y,85
16,13,43,8,19,Bonnie Cullison,DEM,House of Delegates     ,19,Y,110
16,13,43,8,19,Marlin Jenkins,DEM,House of Delegates     ,19,,80
16,13,43,8,19,Maricé Ivette Morales,DEM,House of Delegates     ,19,,125
16,13,43,8,19,Vaughn Stewart,DEM,House of Delegates     ,19,Y,77
16,13,43,8,19,Carl Ward,DEM,House of Delegates     ,19,,34
16,13,43,8,19,"Jade Wiles, Jr.",DEM,House of Delegates     ,19,,28
16,13,43,8,19,Roger Berliner,DEM,County Executive       ,,,18
16,13,43,8,19,David Blair,DEM,County Executive       ,,,85
16,13,43,8,19,Marc Elrich,DEM,County Executive       ,,Y,74
16,13,43,8,19,Bill Frick,DEM,County Executive       ,,,12
16,13,43,8,19,Rose Krasnow,DEM,County Executive       ,,,31
16,13,43,8,19,George L. Leventhal,DEM,County Executive       ,,,30
16,13,43,8,19,Gabe Albornoz,DEM,County Council At Large,,Y,64
16,13,43,8,19,Rosemary O. Arkoian,DEM,County Council At Large,,,17
16,13,43,8,19,Marilyn Balcombe,DEM,County Council At Large,,,56
16,13,43,8,19,Charles Barkley,DEM,County Council At Large,,,30
16,13,43,8,19,Shruti Bhatnagar,DEM,County Council At Large,,,19
16,13,43,8,19,Cherri L. Branson,DEM,County Council At Large,,,19
16,13,43,8,19,Brandy H. M. Brooks,DEM,County Council At Large,,,45
16,13,43,8,19,Craig Carozza-Caviness,DEM,County Council At Large,,,7
16,13,43,8,19,Ron Colbert,DEM,County Council At Large,,,7
16,13,43,8,19,Bill Conway,DEM,County Council At Large,,,31
16,13,43,8,19,Hoan Dang,DEM,County Council At Large,,,32
16,13,43,8,19,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,3
16,13,43,8,19,Lorna Phillips Forde,DEM,County Council At Large,,,10
16,13,43,8,19,Jill Ortman Fouse,DEM,County Council At Large,,,19
16,13,43,8,19,Loretta Jean Garcia,DEM,County Council At Large,,,46
16,13,43,8,19,Paul S. Geller,DEM,County Council At Large,,,14
16,13,43,8,19,Evan Glass,DEM,County Council At Large,,Y,55
16,13,43,8,19,Richard Gottfried,DEM,County Council At Large,,,11
16,13,43,8,19,Neil H. Greenberger,DEM,County Council At Large,,,4
16,13,43,8,19,Seth Grimes,DEM,County Council At Large,,,12
16,13,43,8,19,Ashwani Jain,DEM,County Council At Large,,,20
16,13,43,8,19,Will Jawando,DEM,County Council At Large,,Y,56
16,13,43,8,19,David V. Lipscomb,DEM,County Council At Large,,,11
16,13,43,8,19,Melissa McKenna,DEM,County Council At Large,,,26
16,13,43,8,19,Danielle Meitiv,DEM,County Council At Large,,,25
16,13,43,8,19,Hans Riemer,DEM,County Council At Large,,Y,83
16,13,43,8,19,Michele Riley,DEM,County Council At Large,,,16
16,13,43,8,19,Graciela Rivera-Oven,DEM,County Council At Large,,,36
16,13,43,8,19,Darwin Romero,DEM,County Council At Large,,,30
16,13,43,8,19,Mohammad Siddique,DEM,County Council At Large,,,13
16,13,43,8,19,Jarrett Smith,DEM,County Council At Large,,,3
16,13,43,8,19,Steve Solomon,DEM,County Council At Large,,,19
16,13,43,8,19,Chris Wilhelm,DEM,County Council At Large,,,55
16,13,43,8,19,Jay Graney,DEM,County Council         ,4,,21
16,13,43,8,19,Nancy Navarro,DEM,County Council         ,4,Y,204
16,13,43,8,19,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,113
16,13,43,8,19,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,140
16,13,43,8,19,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,129
16,13,43,8,19,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,148
16,13,43,8,19,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,112
16,13,43,8,19,David W. Lease,DEM,Judge of the Circuit Court,6,Y,103
16,13,43,8,19,Marylin Pierre,DEM,Judge of the Circuit Court,6,,131
16,13,43,8,19,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,133
16,13,43,8,19,John McCarthy,DEM,State's Attorney       ,,Y,204
16,13,43,8,19,Alan S. Bowser,DEM,Clerk Circuit Court,,,87
16,13,43,8,19,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,126
16,13,43,8,19,Joseph M. Griffin,DEM,Register of Wills      ,,Y,202
16,13,43,8,19,Darren Mark Popkin,DEM,Sheriff                ,,Y,200
16,13,43,8,19,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,126
16,13,43,8,19,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,132
16,13,43,8,19,Martine Laney,DEM,DEM Cent Comm Female At Large,,,81
16,13,43,8,19,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,112
16,13,43,8,19,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,112
16,13,43,8,19,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,119
16,13,43,8,19,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,60
16,13,43,8,19,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,64
16,13,43,8,19,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,80
16,13,43,8,19,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,113
16,13,43,8,19,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,67
16,13,43,8,19,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,54
16,13,43,8,19,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,76
16,13,43,8,19,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,56
16,13,43,8,19,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,64
16,13,43,8,19,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,79
16,13,43,8,19,Deirdre Gallagher,DEM,DEM Cent Comm Female,19,,41
16,13,43,8,19,Samantha Jones,DEM,DEM Cent Comm Female,19,Y,81
16,13,43,8,19,Linda L. Mahoney,DEM,DEM Cent Comm Female,19,,73
16,13,43,8,19,Steven Cenname,DEM,DEM Cent Comm Male,19,,66
16,13,43,8,19,Harold N. Diamond,DEM,DEM Cent Comm Male,19,Y,64
16,13,43,8,19,Christopher Steven Jennison,DEM,DEM Cent Comm Male,19,,72
16,13,44,8,18,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,111
16,13,44,8,18,Ralph Jaffe,DEM,Governor / Lt. Governor,,,6
16,13,44,8,18,Ben Jealous,DEM,Governor / Lt. Governor,,Y,147
16,13,44,8,18,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,4
16,13,44,8,18,Valerie Ervin,DEM,Governor / Lt. Governor,,,9
16,13,44,8,18,Rich Madaleno,DEM,Governor / Lt. Governor,,,69
16,13,44,8,18,Alec Ross,DEM,Governor / Lt. Governor,,,22
16,13,44,8,18,Jim Shea,DEM,Governor / Lt. Governor,,,8
16,13,44,8,18,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,23
16,13,44,8,18,Peter Franchot,DEM,Comptroller            ,,Y,343
16,13,44,8,18,Brian E. Frosh,DEM,Attorney General       ,,Y,346
16,13,44,8,18,Ben Cardin,DEM,U.S. Senator           ,,Y,305
16,13,44,8,18,Erik Jetmir,DEM,U.S. Senator           ,,,6
16,13,44,8,18,Chelsea Manning,DEM,U.S. Senator           ,,,26
16,13,44,8,18,Marcia H. Morgan,DEM,U.S. Senator           ,,,13
16,13,44,8,18,Jerome Jerry Segal,DEM,U.S. Senator           ,,,21
16,13,44,8,18,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,7
16,13,44,8,18,Debbie Rica Wilson,DEM,U.S. Senator           ,,,7
16,13,44,8,18,Lih Young,DEM,U.S. Senator           ,,,6
16,13,44,8,18,Utam Paul,DEM,Representative in Congress,8,,10
16,13,44,8,18,Jamie Raskin,DEM,Representative in Congress,8,Y,348
16,13,44,8,18,Summer Spring,DEM,Representative in Congress,8,,38
16,13,44,8,18,Dana Beyer,DEM,State Senator          ,18,,168
16,13,44,8,18,Michelle Carhart,DEM,State Senator          ,18,,53
16,13,44,8,18,Jeff Waldstreicher,DEM,State Senator          ,18,Y,162
16,13,44,8,18,Al Carr,DEM,House of Delegates     ,18,Y,187
16,13,44,8,18,Ron Franks,DEM,House of Delegates     ,18,,39
16,13,44,8,18,Mila Johns,DEM,House of Delegates     ,18,,111
16,13,44,8,18,Helga Luest,DEM,House of Delegates     ,18,,21
16,13,44,8,18,Leslie Milano,DEM,House of Delegates     ,18,,138
16,13,44,8,18,Joel Rubin,DEM,House of Delegates     ,18,,94
16,13,44,8,18,Emily Shetty,DEM,House of Delegates     ,18,Y,197
16,13,44,8,18,Jared Solomon,DEM,House of Delegates     ,18,Y,163
16,13,44,8,18,Roger Berliner,DEM,County Executive       ,,,43
16,13,44,8,18,David Blair,DEM,County Executive       ,,,129
16,13,44,8,18,Marc Elrich,DEM,County Executive       ,,Y,104
16,13,44,8,18,Bill Frick,DEM,County Executive       ,,,11
16,13,44,8,18,Rose Krasnow,DEM,County Executive       ,,,43
16,13,44,8,18,George L. Leventhal,DEM,County Executive       ,,,65
16,13,44,8,18,Gabe Albornoz,DEM,County Council At Large,,Y,84
16,13,44,8,18,Rosemary O. Arkoian,DEM,County Council At Large,,,15
16,13,44,8,18,Marilyn Balcombe,DEM,County Council At Large,,,59
16,13,44,8,18,Charles Barkley,DEM,County Council At Large,,,42
16,13,44,8,18,Shruti Bhatnagar,DEM,County Council At Large,,,17
16,13,44,8,18,Cherri L. Branson,DEM,County Council At Large,,,33
16,13,44,8,18,Brandy H. M. Brooks,DEM,County Council At Large,,,90
16,13,44,8,18,Craig Carozza-Caviness,DEM,County Council At Large,,,9
16,13,44,8,18,Ron Colbert,DEM,County Council At Large,,,9
16,13,44,8,18,Bill Conway,DEM,County Council At Large,,,49
16,13,44,8,18,Hoan Dang,DEM,County Council At Large,,,70
16,13,44,8,18,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,1
16,13,44,8,18,Lorna Phillips Forde,DEM,County Council At Large,,,19
16,13,44,8,18,Jill Ortman Fouse,DEM,County Council At Large,,,35
16,13,44,8,18,Loretta Jean Garcia,DEM,County Council At Large,,,45
16,13,44,8,18,Paul S. Geller,DEM,County Council At Large,,,11
16,13,44,8,18,Evan Glass,DEM,County Council At Large,,Y,95
16,13,44,8,18,Richard Gottfried,DEM,County Council At Large,,,7
16,13,44,8,18,Neil H. Greenberger,DEM,County Council At Large,,,10
16,13,44,8,18,Seth Grimes,DEM,County Council At Large,,,19
16,13,44,8,18,Ashwani Jain,DEM,County Council At Large,,,39
16,13,44,8,18,Will Jawando,DEM,County Council At Large,,Y,149
16,13,44,8,18,David V. Lipscomb,DEM,County Council At Large,,,9
16,13,44,8,18,Melissa McKenna,DEM,County Council At Large,,,15
16,13,44,8,18,Danielle Meitiv,DEM,County Council At Large,,,55
16,13,44,8,18,Hans Riemer,DEM,County Council At Large,,Y,140
16,13,44,8,18,Michele Riley,DEM,County Council At Large,,,16
16,13,44,8,18,Graciela Rivera-Oven,DEM,County Council At Large,,,24
16,13,44,8,18,Darwin Romero,DEM,County Council At Large,,,16
16,13,44,8,18,Mohammad Siddique,DEM,County Council At Large,,,24
16,13,44,8,18,Jarrett Smith,DEM,County Council At Large,,,4
16,13,44,8,18,Steve Solomon,DEM,County Council At Large,,,97
16,13,44,8,18,Chris Wilhelm,DEM,County Council At Large,,,58
16,13,44,8,18,Jay Graney,DEM,County Council         ,4,,40
16,13,44,8,18,Nancy Navarro,DEM,County Council         ,4,Y,318
16,13,44,8,18,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,186
16,13,44,8,18,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,230
16,13,44,8,18,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,211
16,13,44,8,18,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,223
16,13,44,8,18,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,179
16,13,44,8,18,David W. Lease,DEM,Judge of the Circuit Court,6,Y,166
16,13,44,8,18,Marylin Pierre,DEM,Judge of the Circuit Court,6,,172
16,13,44,8,18,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,203
16,13,44,8,18,John McCarthy,DEM,State's Attorney       ,,Y,307
16,13,44,8,18,Alan S. Bowser,DEM,Clerk Circuit Court,,,115
16,13,44,8,18,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,197
16,13,44,8,18,Joseph M. Griffin,DEM,Register of Wills      ,,Y,298
16,13,44,8,18,Darren Mark Popkin,DEM,Sheriff                ,,Y,297
16,13,44,8,18,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,167
16,13,44,8,18,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,155
16,13,44,8,18,Martine Laney,DEM,DEM Cent Comm Female At Large,,,116
16,13,44,8,18,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,143
16,13,44,8,18,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,159
16,13,44,8,18,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,141
16,13,44,8,18,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,92
16,13,44,8,18,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,81
16,13,44,8,18,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,85
16,13,44,8,18,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,129
16,13,44,8,18,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,103
16,13,44,8,18,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,66
16,13,44,8,18,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,90
16,13,44,8,18,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,79
16,13,44,8,18,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,82
16,13,44,8,18,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,91
16,13,44,8,18,Jazmin Moral,DEM,DEM Cent Comm Female,18,Y,281
16,13,44,8,18,Aaron M. Kaufman,DEM,DEM Cent Comm Male,18,Y,170
16,13,44,8,18,Michael Tardif,DEM,DEM Cent Comm Male,18,,83
16,13,45,6,19,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,65
16,13,45,6,19,Ralph Jaffe,DEM,Governor / Lt. Governor,,,6
16,13,45,6,19,Ben Jealous,DEM,Governor / Lt. Governor,,Y,76
16,13,45,6,19,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,7
16,13,45,6,19,Valerie Ervin,DEM,Governor / Lt. Governor,,,6
16,13,45,6,19,Rich Madaleno,DEM,Governor / Lt. Governor,,,24
16,13,45,6,19,Alec Ross,DEM,Governor / Lt. Governor,,,5
16,13,45,6,19,Jim Shea,DEM,Governor / Lt. Governor,,,9
16,13,45,6,19,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,22
16,13,45,6,19,Peter Franchot,DEM,Comptroller            ,,Y,197
16,13,45,6,19,Brian E. Frosh,DEM,Attorney General       ,,Y,199
16,13,45,6,19,Ben Cardin,DEM,U.S. Senator           ,,Y,169
16,13,45,6,19,Erik Jetmir,DEM,U.S. Senator           ,,,2
16,13,45,6,19,Chelsea Manning,DEM,U.S. Senator           ,,,12
16,13,45,6,19,Marcia H. Morgan,DEM,U.S. Senator           ,,,6
16,13,45,6,19,Jerome Jerry Segal,DEM,U.S. Senator           ,,,13
16,13,45,6,19,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,7
16,13,45,6,19,Debbie Rica Wilson,DEM,U.S. Senator           ,,,8
16,13,45,6,19,Lih Young,DEM,U.S. Senator           ,,,7
16,13,45,6,19,Andrew Duck,DEM,Representative in Congress,6,,5
16,13,45,6,19,George English,DEM,Representative in Congress,6,,4
16,13,45,6,19,Chris Graves,DEM,Representative in Congress,6,,4
16,13,45,6,19,Nadia Hashimi,DEM,Representative in Congress,6,,31
16,13,45,6,19,Christopher Hearsey,DEM,Representative in Congress,6,,3
16,13,45,6,19,Roger Manno,DEM,Representative in Congress,6,,47
16,13,45,6,19,Aruna Miller,DEM,Representative in Congress,6,,59
16,13,45,6,19,David Trone,DEM,Representative in Congress,6,Y,66
16,13,45,6,19,Ben Kramer,DEM,State Senator          ,19,Y,195
16,13,45,6,19,Brian Crider,DEM,House of Delegates     ,19,,71
16,13,45,6,19,Charlotte Crutchfield,DEM,House of Delegates     ,19,Y,68
16,13,45,6,19,Bonnie Cullison,DEM,House of Delegates     ,19,Y,101
16,13,45,6,19,Marlin Jenkins,DEM,House of Delegates     ,19,,61
16,13,45,6,19,Maricé Ivette Morales,DEM,House of Delegates     ,19,,98
16,13,45,6,19,Vaughn Stewart,DEM,House of Delegates     ,19,Y,65
16,13,45,6,19,Carl Ward,DEM,House of Delegates     ,19,,38
16,13,45,6,19,"Jade Wiles, Jr.",DEM,House of Delegates     ,19,,17
16,13,45,6,19,Roger Berliner,DEM,County Executive       ,,,32
16,13,45,6,19,David Blair,DEM,County Executive       ,,,73
16,13,45,6,19,Marc Elrich,DEM,County Executive       ,,Y,56
16,13,45,6,19,Bill Frick,DEM,County Executive       ,,,2
16,13,45,6,19,Rose Krasnow,DEM,County Executive       ,,,40
16,13,45,6,19,George L. Leventhal,DEM,County Executive       ,,,19
16,13,45,6,19,Gabe Albornoz,DEM,County Council At Large,,Y,43
16,13,45,6,19,Rosemary O. Arkoian,DEM,County Council At Large,,,26
16,13,45,6,19,Marilyn Balcombe,DEM,County Council At Large,,,56
16,13,45,6,19,Charles Barkley,DEM,County Council At Large,,,24
16,13,45,6,19,Shruti Bhatnagar,DEM,County Council At Large,,,5
16,13,45,6,19,Cherri L. Branson,DEM,County Council At Large,,,22
16,13,45,6,19,Brandy H. M. Brooks,DEM,County Council At Large,,,28
16,13,45,6,19,Craig Carozza-Caviness,DEM,County Council At Large,,,1
16,13,45,6,19,Ron Colbert,DEM,County Council At Large,,,3
16,13,45,6,19,Bill Conway,DEM,County Council At Large,,,28
16,13,45,6,19,Hoan Dang,DEM,County Council At Large,,,35
16,13,45,6,19,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,4
16,13,45,6,19,Lorna Phillips Forde,DEM,County Council At Large,,,15
16,13,45,6,19,Jill Ortman Fouse,DEM,County Council At Large,,,29
16,13,45,6,19,Loretta Jean Garcia,DEM,County Council At Large,,,27
16,13,45,6,19,Paul S. Geller,DEM,County Council At Large,,,4
16,13,45,6,19,Evan Glass,DEM,County Council At Large,,Y,48
16,13,45,6,19,Richard Gottfried,DEM,County Council At Large,,,15
16,13,45,6,19,Neil H. Greenberger,DEM,County Council At Large,,,10
16,13,45,6,19,Seth Grimes,DEM,County Council At Large,,,9
16,13,45,6,19,Ashwani Jain,DEM,County Council At Large,,,11
16,13,45,6,19,Will Jawando,DEM,County Council At Large,,Y,43
16,13,45,6,19,David V. Lipscomb,DEM,County Council At Large,,,6
16,13,45,6,19,Melissa McKenna,DEM,County Council At Large,,,18
16,13,45,6,19,Danielle Meitiv,DEM,County Council At Large,,,38
16,13,45,6,19,Hans Riemer,DEM,County Council At Large,,Y,76
16,13,45,6,19,Michele Riley,DEM,County Council At Large,,,14
16,13,45,6,19,Graciela Rivera-Oven,DEM,County Council At Large,,,27
16,13,45,6,19,Darwin Romero,DEM,County Council At Large,,,9
16,13,45,6,19,Mohammad Siddique,DEM,County Council At Large,,,18
16,13,45,6,19,Jarrett Smith,DEM,County Council At Large,,,6
16,13,45,6,19,Steve Solomon,DEM,County Council At Large,,,8
16,13,45,6,19,Chris Wilhelm,DEM,County Council At Large,,,31
16,13,45,6,19,Sidney A. Katz,DEM,County Council         ,3,Y,68
16,13,45,6,19,Ben Shnider,DEM,County Council         ,3,,130
16,13,45,6,19,James A. Bonifant,DEM,Judge of the Circuit Court,6,Y,131
16,13,45,6,19,Jeannie E. Cho,DEM,Judge of the Circuit Court,6,Y,134
16,13,45,6,19,Jill Reid Cummins,DEM,Judge of the Circuit Court,6,Y,143
16,13,45,6,19,Debra L. Dwyer,DEM,Judge of the Circuit Court,6,Y,153
16,13,45,6,19,Kevin G. Hessler,DEM,Judge of the Circuit Court,6,Y,127
16,13,45,6,19,David W. Lease,DEM,Judge of the Circuit Court,6,Y,118
16,13,45,6,19,Marylin Pierre,DEM,Judge of the Circuit Court,6,,106
16,13,45,6,19,Margaret Marie Schweitzer,DEM,Judge of the Circuit Court,6,Y,134
16,13,45,6,19,John McCarthy,DEM,State's Attorney       ,,Y,188
16,13,45,6,19,Alan S. Bowser,DEM,Clerk Circuit Court,,,56
16,13,45,6,19,Barbara H. Meiklejohn,DEM,Clerk Circuit Court,,Y,120
16,13,45,6,19,Joseph M. Griffin,DEM,Register of Wills      ,,Y,183
16,13,45,6,19,Darren Mark Popkin,DEM,Sheriff                ,,Y,185
16,13,45,6,19,Marjorie Goldman,DEM,DEM Cent Comm Female At Large,,Y,111
16,13,45,6,19,Laura Henderson,DEM,DEM Cent Comm Female At Large,,Y,101
16,13,45,6,19,Martine Laney,DEM,DEM Cent Comm Female At Large,,,70
16,13,45,6,19,Marie Kathleen Mapes,DEM,DEM Cent Comm Female At Large,,Y,82
16,13,45,6,19,Michelle Ngwafon,DEM,DEM Cent Comm Female At Large,,Y,75
16,13,45,6,19,Judith Ann Stephenson,DEM,DEM Cent Comm Female At Large,,,86
16,13,45,6,19,Darrell Anderson,DEM,DEM Cent Comm Male At Large,,,52
16,13,45,6,19,Andy Aviles,DEM,DEM Cent Comm Male At Large,,,56
16,13,45,6,19,Christopher Delgado Bradbury,DEM,DEM Cent Comm Male At Large,,,54
16,13,45,6,19,Juan Miguel Cardenas,DEM,DEM Cent Comm Male At Large,,Y,74
16,13,45,6,19,Justin W. Chappell,DEM,DEM Cent Comm Male At Large,,,51
16,13,45,6,19,Edward Fischman,DEM,DEM Cent Comm Male At Large,,,42
16,13,45,6,19,Scott E. Goldberg,DEM,DEM Cent Comm Male At Large,,Y,58
16,13,45,6,19,Dave Kunes,DEM,DEM Cent Comm Male At Large,,Y,42
16,13,45,6,19,Erwin David Rose,DEM,DEM Cent Comm Male At Large,,Y,55
16,13,45,6,19,Gabriel Sorrel,DEM,DEM Cent Comm Male At Large,,,50
16,13,45,6,19,Deirdre Gallagher,DEM,DEM Cent Comm Female,19,,40
16,13,45,6,19,Samantha Jones,DEM,DEM Cent Comm Female,19,Y,63
16,13,45,6,19,Linda L. Mahoney,DEM,DEM Cent Comm Female,19,,62
16,13,45,6,19,Steven Cenname,DEM,DEM Cent Comm Male,19,,53
16,13,45,6,19,Harold N. Diamond,DEM,DEM Cent Comm Male,19,Y,61
16,13,45,6,19,Christopher Steven Jennison,DEM,DEM Cent Comm Male,19,,46
16,13,46,6,19,"Rushern L. Baker, III",DEM,Governor / Lt. Governor,,,103
16,13,46,6,19,Ralph Jaffe,DEM,Governor / Lt. Governor,,,4
16,13,46,6,19,Ben Jealous,DEM,Governor / Lt. Governor,,Y,113
16,13,46,6,19,"James Hugh Jones, II",DEM,Governor / Lt. Governor,,,2
16,13,46,6,19,Valerie Ervin,DEM,Governor / Lt. Governor,,,5
16,13,46,6,19,Rich Madaleno,DEM,Governor / Lt. Governor,,,25
16,13,46,6,19,Alec Ross,DEM,Governor / Lt. Governor,,,5
16,13,46,6,19,Jim Shea,DEM,Governor / Lt. Governor,,,9
16,13,46,6,19,Krish O'Mara Vignarajah,DEM,Governor / Lt. Governor,,,21
16,13,46,6,19,Peter Franchot,DEM,Comptroller            ,,Y,254
16,13,46,6,19,Brian E. Frosh,DEM,Attorney General       ,,Y,259
16,13,46,6,19,Ben Cardin,DEM,U.S. Senator           ,,Y,220
16,13,46,6,19,Erik Jetmir,DEM,U.S. Senator           ,,,4
16,13,46,6,19,Chelsea Manning,DEM,U.S. Senator           ,,,23
16,13,46,6,19,Marcia H. Morgan,DEM,U.S. Senator           ,,,5
16,13,46,6,19,Jerome Jerry Segal,DEM,U.S. Senator           ,,,18
16,13,46,6,19,Richard Rikki Vaughn,DEM,U.S. Senator           ,,,12
16,13,46,6,19,Debbie Rica Wilson,DEM,U.S. Senator           ,,,5
16,13,46,6,19,Lih Young,DEM,U.S. Senator           ,,,3
16,13,46,6,19,Andrew Duck,DEM,Representative in Congress,6,,4
16,13,46,6,19,George English,DEM,Representative in Congress,6,,2
16,13,46,6,19,Chris Graves,DEM,Representative in Congress,6,,5
16,13,46,6,19,Nadia Hashimi,DEM,Representative in Congress,6,,22
16,13,46,6,19,Christopher Hearsey,DEM,Representative in Congress,6,,2
16,13,46,6,19,Roger Manno,DEM,Representative in Congress,6,,66
16,13,46,6,19,Aruna Miller,DEM,Representative in Congress,6,,77
16,13,46,6,19,David Trone,DEM,Representative in Congress,6,Y,111
16,13,46,6,19,Ben Kramer,DEM,State Senator          ,19,Y,257
16,13,46,6,19,Brian Crider,DEM,House of Delegates     ,19,,81
16,13,46,6,19,Charlotte Crutchfield,DEM,House of Delegates     ,19,Y,105
16,13,46,6,19,Bonnie Cullison,DEM,House of Delegates     ,19,Y,152
16,13,46,6,19,Marlin Jenkins,DEM,House of Delegates     ,19,,75
16,13,46,6,19,Maricé Ivette Morales,DEM,House of Delegates     ,19,,99
16,13,46,6,19,Vaughn Stewart,DEM,House of Delegates     ,19,Y,99
16,13,46,6,19,Carl Ward,DEM,House of Delegates     ,19,,36
16,13,46,6,19,"Jade Wiles, Jr.",DEM,House of Delegates     ,19,,16
16,13,46,6,19,Roger Berliner,DEM,County Executive       ,,,30
16,13,46,6,19,David Blair,DEM,County Executive       ,,,97
16,13,46,6,19,Marc Elrich,DEM,County Executive       ,,Y,71
16,13,46,6,19,Bill Frick,DEM,County Executive       ,,,4
16,13,46,6,19,Rose Krasnow,DEM,County Executive       ,,,54
16,13,46,6,19,George L. Leventhal,DEM,County Executive       ,,,30
16,13,46,6,19,Gabe Albornoz,DEM,County Council At Large,,Y,85
16,13,46,6,19,Rosemary O. Arkoian,DEM,County Council At Large,,,12
16,13,46,6,19,Marilyn Balcombe,DEM,County Council At Large,,,59
16,13,46,6,19,Charles Barkley,DEM,County Council At Large,,,36
16,13,46,6,19,Shruti Bhatnagar,DEM,County Council At Large,,,9
16,13,46,6,19,Cherri L. Branson,DEM,County Council At Large,,,19
16,13,46,6,19,Brandy H. M. Brooks,DEM,County Council At Large,,,65
16,13,46,6,19,Craig Carozza-Caviness,DEM,County Council At Large,,,3
16,13,46,6,19,Ron Colbert,DEM,County Council At Large,,,5
16,13,46,6,19,Bill Conway,DEM,County Council At Large,,,27
16,13,46,6,19,Hoan Dang,DEM,County Council At Large,,,51
16,13,46,6,19,"Tom R. Falcinelli, Jr.",DEM,County Council At Large,,,5
16,13,46,6,19,Lorna Phillips Forde,DEM,County Council At Large,,,15
16,13,46,6,19,Jill Ortman Fouse,DEM,County Council At Large,,,40
16,13,46,6,19,Loretta Jean Garcia,DEM,County Council At Large,,,25
16,13,46,6,19,Paul S. Geller,DEM,County Council At Large,,,9
16,13,46,6,19,Evan Glass,DEM,County Council At Large,,Y,67
16,13,46,6,19,Richard Gottfried,DEM,County Council At Large,,,3
16,13,46,6,19,Neil H. Greenberger,DEM,County Council At Large,,,10
16,13,46,6,19,Seth Grimes,DEM,County Council At Large,,,15
